ds,yhat,yhat_lower,yhat_upper
2021-06-18 21:00:00,316885.9101387981,204575.33696143675,434154.20759362454
2021-06-18 22:00:00,354267.98123579967,237797.38612180215,473552.5905373181
2021-06-18 23:00:00,399810.6485951961,289460.1855232632,506809.8643140241
2021-06-19 00:00:00,443454.283396342,331879.2758304421,558299.2852762036
2021-06-19 01:00:00,479259.65835443354,366678.7672227786,589614.3892621298
2021-06-19 02:00:00,506258.2691013947,409214.1927357497,613160.0189825883
2021-06-19 03:00:00,526050.614575246,417160.3271938173,641037.2404370625
2021-06-19 04:00:00,539574.9706595583,431128.9220256675,653204.0632574213
2021-06-19 05:00:00,546007.930935064,439809.12403713085,655125.5636048013
2021-06-19 06:00:00,544657.143239754,441313.93191443925,658274.4586519573
2021-06-19 07:00:00,537807.7154728809,425746.6287813956,638398.2633990766
2021-06-19 08:00:00,531421.8498236936,418748.2433412584,634528.0544794842
2021-06-19 09:00:00,532370.0318476612,411670.06955374056,636536.309666206
2021-06-19 10:00:00,543925.4334019378,435659.7485202191,653084.7901863103
2021-06-19 11:00:00,562885.5696488955,450085.03619890293,682509.8234188614
2021-06-19 12:00:00,580524.4816875,469966.8803181025,679970.1752295798
2021-06-19 13:00:00,586739.5756535628,473288.138876745,702458.1114192448
2021-06-19 14:00:00,574689.8182976977,465458.2861674774,680133.9507596047
2021-06-19 15:00:00,543435.2411597664,438899.4104828558,662608.2924215994
2021-06-19 16:00:00,497937.76082619274,389549.9152970901,611370.8807096503
2021-06-19 17:00:00,447372.1956394873,335389.8469306894,561790.9221488257
2021-06-19 18:00:00,402832.6011978581,289660.5268268687,507599.81939006003
2021-06-19 19:00:00,374733.7811617152,266209.96463180945,475118.0034938025
2021-06-19 20:00:00,369897.5803488338,265387.00267834176,473353.16798031295
2021-06-19 21:00:00,389040.6732928074,282917.3655201231,492358.5926176401
2021-06-19 22:00:00,426193.5078563309,320568.38577795983,533470.7161818391
2021-06-19 23:00:00,471093.90933969506,363107.1560759055,579392.7960462368
2021-06-20 00:00:00,513680.3549249169,401085.2036099271,615842.9009420951
2021-06-20 01:00:00,548015.5830305615,438997.4139339292,663235.5524651033
2021-06-20 02:00:00,573136.9568798341,453700.5140634619,679268.3572306491
2021-06-20 03:00:00,590654.743533449,479980.4616458676,706479.5812418502
2021-06-20 04:00:00,601520.8422462831,491739.0524730462,712445.4907105004
2021-06-20 05:00:00,604929.2361322636,498366.0742873557,717047.6604468479
2021-06-20 06:00:00,600208.5965234323,489346.89179908176,713194.5317388132
2021-06-20 07:00:00,589668.5145677957,481623.11589634075,698387.4396245847
2021-06-20 08:00:00,579298.9210717762,476983.8392212129,686969.4802927794
2021-06-20 09:00:00,576001.0230623614,457059.6605385858,694883.7802286262
2021-06-20 10:00:00,583081.4188008083,481919.74811414356,695486.8353977622
2021-06-20 11:00:00,597373.4345195065,487841.16630296595,715528.7955552066
2021-06-20 12:00:00,610188.9579311864,506919.92169095966,725529.0749914403
2021-06-20 13:00:00,611464.903187073,499888.9284750006,725529.6877511487
2021-06-20 14:00:00,594401.0114654289,486969.6871822007,706461.9727249919
2021-06-20 15:00:00,558098.9437056686,445153.3746019264,670307.0535444508
2021-06-20 16:00:00,507562.677634772,395862.21173815575,617327.9745005469
2021-06-20 17:00:00,452009.0942175757,337992.96436737245,554317.5170156887
2021-06-20 18:00:00,402573.8807869705,305088.24199596915,513221.85545038775
2021-06-20 19:00:00,369712.6122488179,258567.28120249033,488616.2590553521
2021-06-20 20:00:00,360286.6223317907,249404.0026272432,472789.6182077031
2021-06-20 21:00:00,375050.3828102297,262218.9981300413,485349.6220134916
2021-06-20 22:00:00,408070.05503794993,300633.4484580285,514384.72469279624
2021-06-20 23:00:00,449116.72372409893,339111.13446599187,559558.9698795389
2021-06-21 00:00:00,488159.32703113486,383937.0458729403,596733.0739655433
2021-06-21 01:00:00,519287.95157683006,407693.4562589078,630602.2940835939
2021-06-21 02:00:00,541563.915209641,431142.48242643086,644445.7421339885
2021-06-21 03:00:00,556617.8020352199,441653.7696791813,664910.0343428559
2021-06-21 04:00:00,565417.9863893251,464155.5277809538,674623.2361211019
2021-06-21 05:00:00,567170.9220664765,465658.38304298185,674324.108030005
2021-06-21 06:00:00,561213.6279618616,456616.14762540517,675146.2820378414
2021-06-21 07:00:00,549859.8461062582,439213.5115115837,661996.4197219039
2021-06-21 08:00:00,539099.4338417707,437877.0317418345,643818.0708396015
2021-06-21 09:00:00,535829.318896487,433819.711309041,639622.7351042753
2021-06-21 10:00:00,543347.6788067279,429248.73441931,657625.6395634327
2021-06-21 11:00:00,558475.3871559594,439538.65357820754,663526.6032982493
2021-06-21 12:00:00,572508.0003338837,467105.59004363336,684242.6644163494
2021-06-21 13:00:00,575362.4176477077,457452.9142302901,680743.2008809991
2021-06-21 14:00:00,560214.9166212444,445811.9436647793,666257.8760825157
2021-06-21 15:00:00,526140.5172124332,416821.596564436,629388.8986512553
2021-06-21 16:00:00,478113.68386683584,378106.81168847834,584763.4742008599
2021-06-21 17:00:00,425319.2469379773,314881.07444217056,535295.4194177808
2021-06-21 18:00:00,378858.66676473373,278089.8123679879,491820.576830395
2021-06-21 19:00:00,349151.49761182663,237481.81898922304,455354.8687355204
2021-06-21 20:00:00,343021.6588744123,235031.94320052053,448343.55739018886
2021-06-21 21:00:00,361185.2268898934,254826.5146764357,467952.27245358675
2021-06-21 22:00:00,397669.40684357577,294744.52512403455,511942.78942671884
2021-06-21 23:00:00,442206.18983732484,326341.51430937345,544273.165232452
2021-06-22 00:00:00,484725.70433412446,382774.63195888617,594456.3452864571
2021-06-22 01:00:00,519279.92567095836,413444.3798671345,631548.5646035308
2021-06-22 02:00:00,544893.1618171234,428064.311413075,645804.9243251077
2021-06-22 03:00:00,563160.4752808188,453797.99418064335,679550.4160614234
2021-06-22 04:00:00,575016.5734350076,467577.1020089273,690783.0476614655
2021-06-22 05:00:00,579636.4395260944,471436.9362105805,695231.4385401935
2021-06-22 06:00:00,576328.1317685603,462701.599084588,677952.963904717
2021-06-22 07:00:00,567379.2230123279,459073.3908304595,670781.3493149752
2021-06-22 08:00:00,558756.4397612852,451304.5055864418,663057.3785871933
2021-06-22 09:00:00,557336.8266995874,444152.7964683546,668287.3664230052
2021-06-22 10:00:00,566402.0960514501,448987.4552328506,679996.2585687793
2021-06-22 11:00:00,582760.2026326872,471165.8860793409,694762.3925012967
2021-06-22 12:00:00,597697.4171345367,486265.30857516156,699142.316889551
2021-06-22 13:00:00,601125.0299012049,504788.6755132094,709761.6613529295
2021-06-22 14:00:00,586217.3869272416,473586.1114991881,696058.6356292535
2021-06-22 15:00:00,552051.2122457671,445607.5611395758,666531.5707877874
2021-06-22 16:00:00,503606.22657382034,396813.0793468218,613895.7738656055
2021-06-22 17:00:00,450075.9451869821,337326.4255517104,557242.0036046263
2021-06-22 18:00:00,402573.7802442795,304838.5958503936,509955.7722000744
2021-06-22 19:00:00,371534.30713521247,253375.0359755187,481515.21344872017
2021-06-22 20:00:00,363799.3050480682,256518.92674589352,473246.34888248617
2021-06-22 21:00:00,380105.2882810483,277559.553520215,494543.2163132979
2021-06-22 22:00:00,414502.19130028447,302693.7785217194,520142.13389053533
2021-06-22 23:00:00,456746.7164266781,349799.486575581,574799.8676867731
2021-06-23 00:00:00,496795.3574236039,395382.49002894,614257.2960853245
2021-06-23 01:00:00,528727.7669374855,417071.99472126935,646555.239999494
2021-06-23 02:00:00,551596.8903557839,438287.2432691609,653329.083160207
2021-06-23 03:00:00,567027.0304712647,453833.0253023103,679033.2188458581
2021-06-23 04:00:00,575982.3797299188,469968.56149149145,692700.0588732602
2021-06-23 05:00:00,577667.2967860702,472413.83847574587,688867.1720767498
2021-06-23 06:00:00,571418.7591838054,466139.9330138966,688236.5737144825
2021-06-23 07:00:00,559552.4688902862,454228.34269507334,666396.9584720595
2021-06-23 08:00:00,548062.1735147408,438906.7749042843,657728.0578374024
2021-06-23 09:00:00,543850.5331896996,429122.1932486238,657670.1346127241
2021-06-23 10:00:00,550223.1959693256,452144.6469777148,668083.6466134322
2021-06-23 11:00:00,564010.1257688506,448380.5901606957,676473.9262293739
2021-06-23 12:00:00,576517.4582434255,470434.0969474238,693220.1914452318
2021-06-23 13:00:00,577674.0192379698,469629.6108195272,678266.8984566636
2021-06-23 14:00:00,560669.2095435725,455139.9663106982,669784.9308421946
2021-06-23 15:00:00,524592.2116370625,412031.7841237164,631596.0572500281
2021-06-23 16:00:00,474432.52929914196,365041.8396725733,588810.7135871759
2021-06-23 17:00:00,419390.74368899025,307582.8595779938,528557.7461750862
2021-06-23 18:00:00,370584.6111204371,261815.27417645365,484199.39844538213
2021-06-23 19:00:00,338450.36169857543,224744.3052056302,450612.316044166
2021-06-23 20:00:00,329828.80814108293,217805.2749178105,436185.85090794665
2021-06-23 21:00:00,345452.97993694566,225632.26308981885,452644.2011664919
2021-06-23 22:00:00,379366.94399257144,268075.7100988647,488609.6434594356
2021-06-23 23:00:00,421319.31848249305,309530.3569584988,526710.2404665917
2021-06-24 00:00:00,461256.49047834234,350305.96831823286,577030.6188288301
2021-06-24 01:00:00,493246.20241514395,380542.4372732005,603211.1974419467
2021-06-24 02:00:00,516327.9265977886,412092.95522326545,632100.7833318001
2021-06-24 03:00:00,532111.1886140017,427422.8012127748,646546.1829057069
2021-06-24 04:00:00,541544.3726594491,427901.6553922198,652519.1872332548
2021-06-24 05:00:00,543815.2815261694,434666.70113017113,656601.2987359805
2021-06-24 06:00:00,538243.8790191249,425670.9021709502,652509.2863243547
2021-06-24 07:00:00,527128.6873990428,414729.23327561736,634410.2184795811
2021-06-24 08:00:00,516446.39853333554,410482.12741813913,625481.0142146241
2021-06-24 09:00:00,513083.0246469856,398571.03498572344,637206.834447483
2021-06-24 10:00:00,520328.2475243905,408509.8993780892,629412.6154179986
2021-06-24 11:00:00,534997.0063548606,416824.05130523193,645697.2580026025
2021-06-24 12:00:00,548381.5959661105,444576.8580898772,664966.3959457488
2021-06-24 13:00:00,550398.4066972435,443353.3990520082,660812.7359888814
2021-06-24 14:00:00,534226.006548284,422629.76165036793,645299.4170215091
2021-06-24 15:00:00,498944.518522666,389926.31026973185,612457.4923546757
2021-06-24 16:00:00,449536.3016940136,326962.17240019457,558215.0027701485
2021-06-24 17:00:00,395196.81754846504,282662.45919936965,503726.8653004774
2021-06-24 18:00:00,347040.80532956833,238035.92555832313,457552.5855069571
2021-06-24 19:00:00,315503.6244590515,202726.80709433046,417295.4938163686
2021-06-24 20:00:00,307427.37267365545,193158.51760093548,426065.6627210208
2021-06-24 21:00:00,323548.4948850847,212497.91283419283,442583.70757745364
2021-06-24 22:00:00,357916.54426412855,241839.65060262673,466535.3955248709
2021-06-24 23:00:00,400287.60298555036,294815.8053981692,504231.69133626466
2021-06-25 00:00:00,440617.37451898603,328743.361228027,545419.1616780448
2021-06-25 01:00:00,472984.6141652894,362599.3118041016,576081.1260318746
2021-06-25 02:00:00,496441.319192262,392995.85818413366,606448.7963812698
2021-06-25 03:00:00,512610.841940916,399886.1574746016,625534.7918893564
2021-06-25 04:00:00,522456.46179262793,415304.8984813481,638129.7757480971
2021-06-25 05:00:00,525181.6919294572,415072.61617824103,641973.1184257545
2021-06-25 06:00:00,520122.75217951235,416710.67372250115,628219.0060904816
2021-06-25 07:00:00,509594.6842478164,401103.52214414283,633935.8798879512
2021-06-25 08:00:00,499590.6719431173,388944.39901984925,603464.6178909116
2021-06-25 09:00:00,497012.89636452403,387906.8273835421,610538.9676012715
2021-06-25 10:00:00,505166.58902609115,395326.31648984866,612197.9674680404
2021-06-25 11:00:00,520881.3273024862,416466.4246537987,638899.7480086085
2021-06-25 12:00:00,535462.8480964815,436619.2866296495,642900.2976269857
2021-06-25 13:00:00,538839.5150492032,425009.2900721341,654025.7877268959
2021-06-25 14:00:00,524200.1438843357,415727.4047040491,639715.0813687029
2021-06-25 15:00:00,490633.14255315275,385117.10906033876,604519.2468927195
2021-06-25 16:00:00,443126.97824822605,325553.1413591111,556509.6140754035
2021-06-25 17:00:00,390880.85607499845,283442.9321713271,490893.006830796
2021-06-25 18:00:00,345010.7360332287,246062.45075380144,457198.54496386717
2021-06-25 19:00:00,315950.5489205595,210604.9905417027,422419.27498634346
2021-06-25 20:00:00,310538.2219701723,199249.58452613925,412635.42584501184
2021-06-25 21:00:00,329503.2309413003,228266.76134348553,433296.08407957264
2021-06-25 22:00:00,366885.34142448276,257627.4727094029,480498.68692193035
2021-06-25 23:00:00,412428.04760023695,297953.49830122443,525539.3464035362
2021-06-26 00:00:00,456071.7206484834,341558.3367365746,562503.9065554597
2021-06-26 01:00:00,491877.13328447356,384309.60112993675,603036.8933828397
2021-06-26 02:00:00,518875.78114007,411802.89495699917,624174.5119641485
2021-06-26 03:00:00,538668.1631529271,423482.536479168,650789.9505624586
2021-06-26 04:00:00,552192.5552070694,448050.35227988963,659888.8596043284
2021-06-26 05:00:00,558625.5508841618,449800.0737697476,672814.8517827749
2021-06-26 06:00:00,557274.7980336247,444732.0913305008,665753.2878313038
2021-06-26 07:00:00,550425.4045422032,436690.09092588973,661415.0776909945
2021-06-26 08:00:00,544039.5725989605,435559.0842983945,655103.9404649256
2021-06-26 09:00:00,544987.7877601652,427420.4260404276,650053.1464169362
2021-06-26 10:00:00,556543.2218822208,443873.0452130564,664295.5267751573
2021-06-26 11:00:00,575503.3901274569,463643.817059637,689732.608584379
2021-06-26 12:00:00,593142.3335946833,482534.9322857642,700435.6512311564
2021-06-26 13:00:00,599357.4584206246,494572.0218748399,701626.2837107884
2021-06-26 14:00:00,587307.7313546413,476702.70659422356,696057.6745822509
2021-06-26 15:00:00,556053.1839374234,447485.19835192943,660701.2721414217
2021-06-26 16:00:00,510555.7327577897,397696.2497745764,612558.6319855733
2021-06-26 17:00:00,459990.1961514239,345124.05930953595,570870.0419101511
2021-06-26 18:00:00,415450.62972236815,307487.6498129027,522195.22967566014
2021-06-26 19:00:00,387351.8371296977,275062.68440140027,498358.6889115433
2021-06-26 20:00:00,382515.6631910023,268290.38568552025,494459.2579959595
2021-06-26 21:00:00,401658.7824396832,290589.56983417866,519895.6601502648
2021-06-26 22:00:00,438811.6427384127,326856.2415264754,547602.019340927
2021-06-26 23:00:00,483712.06938769773,372532.51626038854,596807.2173824304
2021-06-27 00:00:00,526298.5395695744,414138.09735088726,634236.0057365585
2021-06-27 01:00:00,560633.7917022145,455343.3891148433,673155.5849166679
2021-06-27 02:00:00,585755.1890086773,478638.6557525783,693071.349003396
2021-06-27 03:00:00,603272.998550601,488994.7799799415,710022.9189998026
2021-06-27 04:00:00,614139.1195822885,494951.5856776185,726969.138268322
2021-06-27 05:00:00,617547.5352197466,504125.85676401126,732354.0160482991
2021-06-27 06:00:00,612826.9167927238,497069.8288783056,719513.4144676924
2021-06-27 07:00:00,602286.8554500777,492047.5312962501,704421.1345598281
2021-06-27 08:00:00,591917.2819969081,481927.1748161233,702159.3680667334
2021-06-27 09:00:00,588619.4034613209,476560.5920856178,698776.6332356193
2021-06-27 10:00:00,595699.8181042329,483146.7066880605,703340.0216441073
2021-06-27 11:00:00,609991.8521580077,504170.99969933036,717413.8452743479
2021-06-27 12:00:00,622807.393335199,506014.014535299,728843.4910178189
2021-06-27 13:00:00,624083.3557870317,514139.41377706325,732239.3406585237
2021-06-27 14:00:00,607019.4806916626,493813.24217075837,709658.3525771463
2021-06-27 15:00:00,570717.4289889421,462738.3182326987,677058.946769174
2021-06-27 16:00:00,520181.17840557423,415601.65048382815,634925.8788383923
2021-06-27 17:00:00,464627.60990917723,345568.5443896336,569545.3279037331
2021-06-27 18:00:00,415192.4108248019,311939.82135528856,532507.6282689575
2021-06-27 19:00:00,382331.1560660853,270302.45990169886,502065.06776385946
2021-06-27 20:00:00,372905.17935852264,266972.42596840573,485179.1114112833
2021-06-27 21:00:00,387668.9524773698,276145.29807912855,507513.31508952583
2021-06-27 22:00:00,420688.63677621924,303853.7621351157,538598.6084443656
2021-06-27 23:00:00,461735.3169637873,359009.7400527506,570043.7231940079
2021-06-28 00:00:00,500777.9312026069,395479.4297335076,612558.6805858201
2021-06-28 01:00:00,531906.5661105608,418718.6086224584,643431.4571390991
2021-06-28 02:00:00,554182.5395363423,442873.6398698069,663588.5263719495
2021-06-28 03:00:00,569236.4355852221,464371.3369290736,674036.7472337637
2021-06-28 04:00:00,578036.6286031923,468291.36163357587,690241.7513662338
2021-06-28 05:00:00,579789.5723754332,474107.2833960615,698079.4641353053
2021-06-28 06:00:00,573832.2857958155,460198.3530962907,687070.8272523014
2021-06-28 07:00:00,562478.5108957086,445668.1731811338,672114.7356614994
2021-06-28 08:00:00,551718.1050172907,441843.40336460836,661802.6872610443
2021-06-28 09:00:00,548447.995888687,436069.6686091912,658203.3667379655
2021-06-28 10:00:00,555966.3610461919,443659.47210540634,674163.7190018883
2021-06-28 11:00:00,571094.0740729109,463194.87219444563,685969.8067680683
2021-06-28 12:00:00,585126.6913593546,471662.5949779357,691671.6535977251
2021-06-28 13:00:00,587981.1122117754,480994.4989309634,707356.405083897
2021-06-28 14:00:00,572833.6141543197,466166.95359887305,684956.0381852811
2021-06-28 15:00:00,538759.2171449994,424582.65242850746,646326.7486944416
2021-06-28 16:00:00,490732.38562946086,380815.4858333092,605656.6476428885
2021-06-28 17:00:00,437937.94996174105,323973.61174995627,550208.9422250784
2021-06-28 18:00:00,391477.37047945755,290201.65700806625,509615.4980183918
2021-06-28 19:00:00,361770.20144829585,263389.18627011694,473892.0854324987
2021-06-28 20:00:00,355640.36226315284,245669.35383931067,460936.6355176339
2021-06-28 21:00:00,373803.9292613761,260967.41147948496,481139.5091005487
2021-06-28 22:00:00,410288.10762819333,304834.7910777168,521027.69708103314
2021-06-28 23:00:00,454824.8884655284,349410.3358279481,560845.0801695862
2021-06-29 00:00:00,497344.40023689123,379537.61976307596,598448.8434801934
2021-06-29 01:00:00,531898.6182783536,417777.0076679937,644916.4819163567
2021-06-29 02:00:00,557511.850559375,447412.5261197124,674635.1453567251
2021-06-29 03:00:00,575779.1595851764,462567.870224338,679664.1687279259
2021-06-29 04:00:00,587635.2527319377,483256.5795523152,696447.8556514517
2021-06-29 05:00:00,592255.1132460166,487024.28883779724,702489.3669388995
2021-06-29 06:00:00,588946.7993419059,489486.9279028014,697529.2481580732
2021-06-29 07:00:00,579997.8838698129,465754.5930434613,686415.4800960345
2021-06-29 08:00:00,571375.0933335072,466418.15599451854,686554.4637259179
2021-06-29 09:00:00,569955.4724158505,461376.60409117956,681973.472747528
2021-06-29 10:00:00,579020.7333440108,470057.0424034449,693314.9400783898
2021-06-29 11:00:00,595378.8309314519,485140.55935132003,703734.5212639425
2021-06-29 12:00:00,610316.03586996,496507.70447469986,718393.4146520343
2021-06-29 13:00:00,613743.6385043904,500591.38364511076,726207.337134504
2021-06-29 14:00:00,598835.9848270428,499843.9647455461,706673.5363538993
2021-06-29 15:00:00,564669.7988740103,451879.642767934,669369.335694925
2021-06-29 16:00:00,516224.8013603549,406009.2059688457,628211.4092938496
2021-06-29 17:00:00,462694.5075626976,349792.64206112205,576323.8204278285
2021-06-29 18:00:00,415192.3296398556,299433.59042199876,529794.1801697029
2021-06-29 19:00:00,384152.8429812404,274342.41743040155,491132.1264368384
2021-06-29 20:00:00,376417.8267745647,268685.6104734688,494265.6434703366
2021-06-29 21:00:00,392723.79531898495,282965.49149295554,508236.59692316235
2021-06-29 22:00:00,427120.68308039475,314164.43686120154,538113.898896948
2021-06-29 23:00:00,469365.19237921096,356319.1824599808,580074.6641312914
2021-06-30 00:00:00,509413.81697899086,396639.24771035946,618019.4408567105
2021-06-30 01:00:00,541346.2095263418,428375.2249430454,650960.902679038
2021-06-30 02:00:00,564215.3154105674,455573.39246593084,667775.9047678688
2021-06-30 03:00:00,579645.4374224854,463028.7972351493,684220.1958958596
2021-06-30 04:00:00,588600.7680076145,484605.3404000064,709783.7779173357
2021-06-30 05:00:00,590285.6658217218,483910.58650625095,702989.5792370347
2021-06-30 06:00:00,584037.1084073806,469244.38064673485,692894.5702070701
2021-06-30 07:00:00,572170.7977323394,464333.2552970146,681864.5843835392
2021-06-30 08:00:00,560680.4814057654,452521.3134908347,666165.1951559049
2021-06-30 09:00:00,556468.8195605072,451985.7880224635,671550.3996995633
2021-06-30 10:00:00,562841.4602505706,450248.95215675887,672511.649422972
2021-06-30 11:00:00,576628.367390898,467188.37479894183,691011.3680847874
2021-06-30 12:00:00,589135.6766367027,486427.88067618315,701349.5077973508
2021-06-30 13:00:00,590292.2138337726,478023.06909104047,697974.9515577536
2021-06-30 14:00:00,573287.3797735692,461636.47208750714,683435.4451617905
2021-06-30 15:00:00,537210.3569284581,433248.6789759236,652984.7814463391
2021-06-30 16:00:00,487050.64908429194,379624.3816953947,605527.358300124
2021-06-30 17:00:00,432008.83739929413,322755.34315381484,531684.5563166367
2021-06-30 18:00:00,383202.67818772263,272559.6787160462,497236.6397945393
2021-06-30 19:00:00,351068.4015490001,244273.29176762915,461836.17965521757
2021-06-30 20:00:00,342446.8202082742,237024.04733761188,447118.52575799695
2021-06-30 21:00:00,358070.9636511535,248864.31635651013,469934.23774123826
2021-06-30 22:00:00,391984.89878431824,283049.4284400819,501464.02045868605
2021-06-30 23:00:00,433937.24378240155,329522.7443580219,555110.3197944355
2021-07-01 00:00:00,473874.38571750536,358520.4118086876,585501.5983645116
2021-07-01 01:00:00,505864.0670237591,388509.9573082397,618017.8713519536
2021-07-01 02:00:00,528945.7600061651,415991.57052580296,633232.2461149321
2021-07-01 03:00:00,544728.9902532898,446286.2522348007,656698.5821382364
2021-07-01 04:00:00,554162.1419602743,452732.6716837512,660255.1780044163
2021-07-01 05:00:00,556433.017919116,448472.1010148386,665514.5724260088
2021-07-01 06:00:00,550861.581934793,442907.2517141795,665279.9045619678
2021-07-01 07:00:00,539746.3562681035,439037.2407894353,642500.8366573955
2021-07-01 08:00:00,529064.0327869465,416752.08267544815,639031.9371859819
2021-07-01 09:00:00,525700.6237150616,416866.2065453968,637420.4607056918
2021-07-01 10:00:00,532945.8108381898,419125.8282528491,640065.0209587583
2021-07-01 11:00:00,547614.5333450936,441007.4229681108,662572.5622931302
2021-07-01 12:00:00,560999.086063415,456171.6722004976,677055.1468774604
2021-07-01 13:00:00,563015.859332225,445572.76129311684,677717.1886996429
2021-07-01 14:00:00,546843.4211515491,428762.1732521707,647735.2990715266
2021-07-01 15:00:00,511561.894525395,403861.41271194804,629213.6851694896
2021-07-01 16:00:00,462153.6385268612,354280.7652491244,565359.1244629703
2021-07-01 17:00:00,407814.11464135326,297831.1955378646,509435.17021811847
2021-07-01 18:00:00,359658.062114028,257485.76271442903,471993.0474879445
2021-07-01 19:00:00,328120.8403659067,222200.08249108962,440090.75511304656
2021-07-01 20:00:00,320044.5471336538,206298.70084283914,427148.98227222817
2021-07-01 21:00:00,336165.62732840807,218648.71123241773,445311.62718467996
2021-07-01 22:00:00,370533.6341223105,260651.7016967537,481381.3459135062
2021-07-01 23:00:00,412904.64968656754,310542.85704175744,533351.4544061142
2021-07-02 00:00:00,453234.37749394303,344280.8821793254,570031.1703641136
2021-07-02 01:00:00,485601.572842492,380648.73490616115,591130.1983912634
2021-07-02 02:00:00,509058.23300260486,394551.5097861358,619434.8982841992
2021-07-02 03:00:00,525227.7103152609,413479.2443701093,631301.0989604369
2021-07-02 04:00:00,535073.2841612744,424586.41581816523,649060.7404385146
2021-07-02 05:00:00,537798.4677236243,437934.49586942384,649645.2482254438
2021-07-02 06:00:00,532739.4808304578,430322.1851161039,640738.2613434428
2021-07-02 07:00:00,522211.36518592987,409587.74556285364,630482.3260674704
2021-07-02 08:00:00,512207.30459933076,403353.2139882439,622468.2787596786
2021-07-02 09:00:00,509629.4801698166,388597.6032261908,616761.3360945539
2021-07-02 10:00:00,517783.1234105702,414610.9368646104,623590.5694714134
2021-07-02 11:00:00,533497.8116986494,420421.70386355737,647757.1134781946
2021-07-02 12:00:00,548079.2819341122,438130.7242750676,663420.6287376047
2021-07-02 13:00:00,551455.8977598713,442789.5705327976,659045.5314460864
2021-07-02 14:00:00,536816.4748983904,436711.2186043322,648600.4194779522
2021-07-02 15:00:00,503249.42130150436,397844.52081082686,607062.6172209481
2021-07-02 16:00:00,455743.2041618795,343652.2176545243,565588.1020960702
2021-07-02 17:00:00,403497.0285855987,288384.4168221499,515379.97490629536
2021-07-02 18:00:00,357626.85457093397,249414.57614368087,458981.5020769537
2021-07-02 19:00:00,328566.6129162898,225107.59385440702,439685.6153306715
2021-07-02 20:00:00,323154.2308555222,215647.15351712937,436389.51336837624
2021-07-02 21:00:00,342119.184146987,229423.5981148181,456122.20979266096
2021-07-02 22:00:00,379501.23838139465,263154.1789577307,487066.20594884874
2021-07-02 23:00:00,425043.88773906825,316053.3773774638,539541.4427225398
2021-07-03 00:00:00,468687.50340050034,366038.506353483,581309.047871491
2021-07-03 01:00:00,504492.8580812879,395541.74706279766,609948.1385966148
2021-07-03 02:00:00,531491.4474120095,419950.24538761994,634433.2103718922
2021-07-03 03:00:00,551283.7703313464,448724.4238848902,663304.0240865553
2021-07-03 04:00:00,564808.1027229911,456296.23262676015,670803.8094166081
2021-07-03 05:00:00,571241.0381685712,465072.8620985304,678662.9172056835
2021-07-03 06:00:00,569890.2245175287,459779.77521942975,672786.9488331717
2021-07-03 07:00:00,563040.7696566839,453409.05469394714,671848.0540317489
2021-07-03 08:00:00,556654.8757756798,447702.53153989575,671858.1080333903
2021-07-03 09:00:00,557603.0284298131,446633.4491441382,666818.8683553578
2021-07-03 10:00:00,569158.399475647,455248.7070767442,679426.5059053235
2021-07-03 11:00:00,588118.5040759731,482233.3009515482,690440.8898443299
2021-07-03 12:00:00,605757.3833298052,495272.4000856803,724311.4934700512
2021-07-03 13:00:00,611972.4433731751,505905.521847388,717116.8688336192
2021-07-03 14:00:00,599922.650955438,493359.70057525556,714010.4061941368
2021-07-03 15:00:00,568668.0376205227,454638.86053870094,681055.0980602013
2021-07-03 16:00:00,523170.51994993555,405937.0974152506,634273.7160028323
2021-07-03 17:00:00,472604.9162852823,367350.23222708073,577040.7121076798
2021-07-03 18:00:00,428065.2822298312,327749.93317179516,530242.8722099741
2021-07-03 19:00:00,399966.421443348,281730.08719371085,503186.2544631679
2021-07-03 20:00:00,395130.1787394862,283035.0280675144,500637.528254709
2021-07-03 21:00:00,414273.228654879,307346.9937344109,528704.7901058509
2021-07-03 22:00:00,451426.0190523995,335031.278326206,561214.1164764923
2021-07-03 23:00:00,496326.3752316196,377124.9025912944,600541.7390153875
2021-07-04 00:00:00,538912.7743744524,419558.6934604889,646336.4692109198
2021-07-04 01:00:00,573247.954899425,464129.85556641925,685128.3914829447
2021-07-04 02:00:00,598369.280029621,487938.97241686116,712286.4599918274
2021-07-04 03:00:00,615887.0168266455,500559.8801324258,723946.2360929487
2021-07-04 04:00:00,626753.0645447426,513712.2666726602,732301.8510201677
2021-07-04 05:00:00,630161.4062993714,522986.389348974,739677.0344167752
2021-07-04 06:00:00,625440.7134218453,514727.45839804586,738040.5942095704
2021-07-04 07:00:00,614900.5770595586,501534.4783714059,720769.458662599
2021-07-04 08:00:00,604530.9280182684,490303.4093570701,708046.2456772488
2021-07-04 09:00:00,601232.9733260421,487005.04267188394,706082.0411826863
2021-07-04 10:00:00,608313.3112438199,501054.21733070636,716235.2428100148
2021-07-04 11:00:00,622605.2680036483,518120.44186556956,730130.7285681027
2021-07-04 12:00:00,635420.7313182311,529001.7026295577,752644.2306518089
2021-07-04 13:00:00,636696.6153391327,528299.7386148322,739376.186357343
2021-07-04 14:00:00,619632.661244579,512290.02880352276,733595.8414648129
2021-07-04 15:00:00,583330.5299737602,471783.0384128489,695059.2601788759
2021-07-04 16:00:00,532794.1992538738,426876.0656209785,649012.4510527352
